cve_ent,nom_ent,cve_mun,nom_mun,mun_ori,cve_geo,cve_local,nom_local,pobtot,pnacoe,p3ym_hli,vivtot,vph_aeasp,vph_c_serv,vph_cel,vph_inter
31,Yucatán,098,Tzucacab,Tzucacab,31098,9998,Localidades de una vivienda,71,8,30,22,2,11,10,2
31,Yucatán,098,Tzucacab,Tzucacab,31098,9999,Localidades de dos viviendas,9,*,*,2,*,*,*,*
31,Yucatán,099,Uayma,Uayma,31099,0001,Uayma,3460,71,2501,1037,829,638,632,157
31,Yucatán,099,Uayma,Uayma,31099,0023,Santa María Aznar,654,4,590,166,143,67,66,15
31,Yucatán,099,Uayma,Uayma,31099,0080,San Lorenzo,74,0,63,24,21,10,8,0
31,Yucatán,099,Uayma,Uayma,31099,0089,Utzi Chen,1,*,*,1,*,*,*,*
31,Yucatán,099,Uayma,Uayma,31099,0092,X-Noh Bo,2,*,*,1,*,*,*,*
31,Yucatán,099,Uayma,Uayma,31099,9998,Localidades de una vivienda,3,*,*,2,*,*,*,*
31,Yucatán,100,Ucu,Ucú,31100,0001,Ucú,3119,130,639,1113,548,731,803,317
31,Yucatán,100,Ucu,Ucú,31100,0003,Yaxché de Peón,910,16,110,320,175,212,232,88
31,Yucatán,100,Ucu,Ucú,31100,0004,Yohdzonot,6,*,*,1,*,*,*,*
31,Yucatán,100,Ucu,Ucú,31100,0016,Santa Rita,2,*,*,1,*,*,*,*
31,Yucatán,100,Ucu,Ucú,31100,0022,Las Palomas [Quinta],7,*,*,2,*,*,*,*
31,Yucatán,100,Ucu,Ucú,31100,0027,Muchil,2,*,*,1,*,*,*,*
31,Yucatán,100,Ucu,Ucú,31100,0029,Matute [Quinta],3,*,*,1,*,*,*,*
31,Yucatán,100,Ucu,Ucú,31100,9998,Localidades de una vivienda,13,5,1,4,1,3,3,3
31,Yucatán,100,Ucu,Ucú,31100,9999,Localidades de dos viviendas,7,*,*,2,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0001,Umán,56409,7628,5950,21163,15627,15338,15176,8688
31,Yucatán,101,Uman,Umán,31101,0002,Bolón,1489,5,673,508,374,223,289,107
31,Yucatán,101,Uman,Umán,31101,0005,Dzibikak,1573,11,652,424,361,170,271,45
31,Yucatán,101,Uman,Umán,31101,0006,Hotzuc,247,4,172,120,73,57,71,6
31,Yucatán,101,Uman,Umán,31101,0007,Hunxectamán,337,33,66,127,79,87,80,34
31,Yucatán,101,Uman,Umán,31101,0009,Oxcum,1407,18,266,411,368,271,293,139
31,Yucatán,101,Uman,Umán,31101,0010,Oxholón,950,3,440,242,225,187,176,116
31,Yucatán,101,Uman,Umán,31101,0011,Poxilá,888,6,401,299,238,158,165,54
31,Yucatán,101,Uman,Umán,31101,0012,San Antonio Chum,1015,12,362,292,237,168,215,60
31,Yucatán,101,Uman,Umán,31101,0013,San Antonio Mulix,41,0,8,26,9,11,9,2
31,Yucatán,101,Uman,Umán,31101,0014,Taníl,612,29,116,203,129,143,143,21
31,Yucatán,101,Uman,Umán,31101,0015,Tebec,458,12,117,154,127,116,116,38
31,Yucatán,101,Uman,Umán,31101,0016,Ticimul,1002,31,313,279,213,207,208,80
31,Yucatán,101,Uman,Umán,31101,0017,Xcucul Sur,495,25,312,165,121,119,114,23
31,Yucatán,101,Uman,Umán,31101,0018,Xtepén,552,4,154,180,152,131,129,60
31,Yucatán,101,Uman,Umán,31101,0019,Yaxcopoil,1262,23,388,387,336,306,298,110
31,Yucatán,101,Uman,Umán,31101,0023,Blanca Flor,1,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0031,Chacho Lugo [Lienzo Charro],8,*,*,2,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0055,San Agustín,3,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0057,Sac Nicté,24,3,18,11,9,0,4,1
31,Yucatán,101,Uman,Umán,31101,0068,San Gabriel,6,*,*,3,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0089,Santa Fe,16,0,5,4,0,3,2,0
31,Yucatán,101,Uman,Umán,31101,0111,San Antonio Homodzonot,7,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0113,Petec Biltún,169,9,102,49,42,40,35,29
31,Yucatán,101,Uman,Umán,31101,0129,El Refugio,1,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0131,Pastoral del Amor,4,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0183,Las Bugambilias,1,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0212,San Pedro,3,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0229,La Guadalupana,2,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0232,Osmar Castillo,5,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0238,Santa María,4,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0240,Don Omar,10,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0242,Irma Xool,7,0,2,4,0,0,4,0
31,Yucatán,101,Uman,Umán,31101,0243,Eutimio Rodríguez Cauich,7,*,*,4,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0251,San Miguel,1,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0256,Castaño [Rancho],3,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0258,San Gerónimo,14,0,0,3,3,3,3,2
31,Yucatán,101,Uman,Umán,31101,0265,San Alberto,2,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0277,Concepción Tres,2,*,*,4,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0279,Miguel Camacho,1,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0280,Plantel Santa Rita,1,*,*,2,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0282,El Retiro,2,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0285,Yaya I,15,0,3,3,0,3,2,0
31,Yucatán,101,Uman,Umán,31101,0292,El Toro,5,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0300,San José,9,3,0,5,0,2,4,2
31,Yucatán,101,Uman,Umán,31101,0301,Don Jalisco [Freddy],3,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0331,La Flor de Abigail [Vivero],5,*,*,2,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0333,José y Franklin Domínguez,5,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0347,Kal-Dzonot,1,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0349,Los Padrinos,6,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0350,Rablalicana,8,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0357,Ninguno,3,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0359,Las Margaritas,6,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0367,Los Venados,2,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0370,Hotzuc [Quinta],3,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0374,El Cocal,1,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0375,Los Ramonales de Santa Candelaria,3,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0379,San Juan [Quinta],4,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0381,El Vaquero,3,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0384,Mamá Toñita,3,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0387,San José [Quinta],6,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0398,José Antonio Quintal Tinal,3,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0403,La Capillita,5,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0404,La Aventura [Quinta],1,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0406,Doña Lola  [Quinta],2,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0407,Canutos [Rancho],1,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,0408,Elizabeth Aldana,3,*,*,1,*,*,*,*
31,Yucatán,101,Uman,Umán,31101,9998,Localidades de una vivienda,138,22,17,46,2,32,36,12
31,Yucatán,101,Uman,Umán,31101,9999,Localidades de dos viviendas,18,0,4,9,1,4,5,0
31,Yucatán,102,Valladolid,Valladolid,31102,0001,Valladolid,56494,7376,16358,21768,14862,14581,13910,8405
31,Yucatán,102,Valladolid,Valladolid,31102,0036,Chompool,19,0,18,8,0,0,1,1
31,Yucatán,102,Valladolid,Valladolid,31102,0037,Chuc-Yuc,1,*,*,3,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0044,Dzibil,30,0,30,10,0,9,3,0
31,Yucatán,102,Valladolid,Valladolid,31102,0045,Dzitnup,1518,58,1241,417,333,293,283,119
31,Yucatán,102,Valladolid,Valladolid,31102,0046,Dzoyolá,11,*,*,3,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0047,Ebtún,970,54,663,266,204,187,167,17
31,Yucatán,102,Valladolid,Valladolid,31102,0049,Izhuá,3,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0051,Xkampepén,30,0,27,11,7,5,5,2
31,Yucatán,102,Valladolid,Valladolid,31102,0055,Kanxoc,3579,60,3224,954,682,403,518,75
31,Yucatán,102,Valladolid,Valladolid,31102,0060,Koopchén,45,0,30,14,13,10,5,0
31,Yucatán,102,Valladolid,Valladolid,31102,0068,Xnoh-Ox,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0069,Nohsuytún,355,9,320,93,82,49,37,0
31,Yucatán,102,Valladolid,Valladolid,31102,0075,Pixoy,1158,26,843,352,288,231,215,26
31,Yucatán,102,Valladolid,Valladolid,31102,0077,Popolá,4960,36,4404,1309,1053,678,838,280
31,Yucatán,102,Valladolid,Valladolid,31102,0081,San Andrés X-Bac,102,4,81,45,29,25,24,0
31,Yucatán,102,Valladolid,Valladolid,31102,0082,San Antonio,8,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0116,Santa Rosa,21,1,21,12,4,0,3,0
31,Yucatán,102,Valladolid,Valladolid,31102,0117,San Vicente,19,2,19,13,7,4,4,0
31,Yucatán,102,Valladolid,Valladolid,31102,0119,Sidrakín,14,0,14,7,0,3,1,0
31,Yucatán,102,Valladolid,Valladolid,31102,0127,Tahmuy,1248,10,1108,371,309,236,221,163
31,Yucatán,102,Valladolid,Valladolid,31102,0129,Tesoco,1872,48,1424,563,435,330,294,47
31,Yucatán,102,Valladolid,Valladolid,31102,0130,Tikuch,1654,47,1184,490,283,213,259,37
31,Yucatán,102,Valladolid,Valladolid,31102,0132,Tixhualactún,1982,36,1624,591,473,266,340,21
31,Yucatán,102,Valladolid,Valladolid,31102,0145,Chan X-Batún,8,0,6,3,0,0,0,0
31,Yucatán,102,Valladolid,Valladolid,31102,0149,X-Cohuó,142,1,135,40,33,35,27,24
31,Yucatán,102,Valladolid,Valladolid,31102,0150,Chakán,2,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0168,X-Marina,7,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0169,X-Mitán,33,0,26,7,0,0,4,0
31,Yucatán,102,Valladolid,Valladolid,31102,0174,Xocén,2816,99,2557,822,659,442,481,120
31,Yucatán,102,Valladolid,Valladolid,31102,0183,Xuilub,682,25,604,222,165,107,93,7
31,Yucatán,102,Valladolid,Valladolid,31102,0184,Xunchan,13,0,12,11,2,2,2,0
31,Yucatán,102,Valladolid,Valladolid,31102,0187,Yokdzonot,33,0,31,7,0,0,4,0
31,Yucatán,102,Valladolid,Valladolid,31102,0188,Yalcobá,3052,74,2519,954,728,420,442,272
31,Yucatán,102,Valladolid,Valladolid,31102,0189,Yalcón,249,7,184,91,61,55,41,4
31,Yucatán,102,Valladolid,Valladolid,31102,0192,Yaxché,130,2,112,51,42,37,36,7
31,Yucatán,102,Valladolid,Valladolid,31102,0196,Chan Yohalal,3,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0202,Chan Suytum,12,*,*,4,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0214,Teya,3,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0217,X-Bohbat,8,*,*,5,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0221,Dzekul,3,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0224,Rancho Tekal,2,*,*,4,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0228,Chablé,3,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0233,Yokdzonot Dos,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0262,San Antonio,94,0,85,33,17,8,10,0
31,Yucatán,102,Valladolid,Valladolid,31102,0263,Chan Yokdzonot,145,3,111,48,34,31,24,5
31,Yucatán,102,Valladolid,Valladolid,31102,0271,X-Bahil,7,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0275,Yokdzonot,2,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0280,Akabchén,61,1,54,17,14,0,10,7
31,Yucatán,102,Valladolid,Valladolid,31102,0282,Blanca Flor,7,*,*,4,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0293,Cocom,4,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0300,Chamul,67,4,60,16,14,11,9,2
31,Yucatán,102,Valladolid,Valladolid,31102,0302,Chan Hunukú,11,0,8,5,0,3,1,0
31,Yucatán,102,Valladolid,Valladolid,31102,0303,Chan Popolá,3,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0311,Chuyche,2,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0322,Rancho Cervera [Granja Porcícola],1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0324,Uspib,32,1,23,9,0,0,7,6
31,Yucatán,102,Valladolid,Valladolid,31102,0331,X-Kambul,4,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0344,Xnohbutún,10,*,*,3,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0345,Nohtoc,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0348,K'an Ac,6,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0352,Las Palomas,3,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0356,La Piedra,4,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0359,Chan Puhuy,13,1,11,3,0,3,2,0
31,Yucatán,102,Valladolid,Valladolid,31102,0371,San Cristóbal,2,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0372,La Ceiba,4,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0375,Santo Domingo,10,0,8,4,3,3,3,0
31,Yucatán,102,Valladolid,Valladolid,31102,0391,San Mateo,3,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0392,San Miguel,5,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0395,San Pedro Sula,13,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0397,San Pedro,23,0,22,6,0,0,6,0
31,Yucatán,102,Valladolid,Valladolid,31102,0409,Villa Elidé,6,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0423,Tres Reyes,2,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0431,X-Nohbutún,3,*,*,4,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0445,Lachén,1,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0456,Yax-Kax,2,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0460,Yaxché,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0465,Yok-Halal,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0477,Kantunil,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0479,Katil,2,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0481,X-Bacab,65,0,63,19,12,11,9,7
31,Yucatán,102,Valladolid,Valladolid,31102,0483,San Isidro,25,1,15,9,0,0,6,5
31,Yucatán,102,Valladolid,Valladolid,31102,0485,San Gerónimo,31,0,20,7,0,6,5,5
31,Yucatán,102,Valladolid,Valladolid,31102,0488,San Diego,9,2,8,3,0,0,2,0
31,Yucatán,102,Valladolid,Valladolid,31102,0489,Agua Azul,4,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0494,San Miguel,4,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0510,San Andrés Kampocolché,29,0,27,7,4,0,6,1
31,Yucatán,102,Valladolid,Valladolid,31102,0515,Ningún Santo,3,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0523,X-Batún,20,0,18,20,5,2,1,0
31,Yucatán,102,Valladolid,Valladolid,31102,0533,Chumpila,4,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0535,Chan Kot Kahum (Los Cocales),4,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0536,X-Wó,6,*,*,3,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0538,Zodzilchén,115,0,96,31,26,17,17,0
31,Yucatán,102,Valladolid,Valladolid,31102,0539,Chanil,41,0,39,12,9,7,6,0
31,Yucatán,102,Valladolid,Valladolid,31102,0541,X-Bojón,3,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0549,San Antonio,9,0,8,3,3,3,0,0
31,Yucatán,102,Valladolid,Valladolid,31102,0551,Santa Cruz Uno,4,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0554,Santa Rosa,11,0,11,4,0,0,2,0
31,Yucatán,102,Valladolid,Valladolid,31102,0574,Pol-Kee,6,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0580,El Gato Negro,21,3,3,10,0,5,6,5
31,Yucatán,102,Valladolid,Valladolid,31102,0588,X-Kanahaltún,5,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0590,Santa Teresa,6,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0592,X-Sac-Uil,2,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0600,Cuzanchén,3,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0603,Yohkoop,4,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0605,Suytún,17,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0608,Tepakán,57,1,48,21,16,7,14,0
31,Yucatán,102,Valladolid,Valladolid,31102,0621,Timas,20,0,20,10,0,6,2,0
31,Yucatán,102,Valladolid,Valladolid,31102,0626,Kanxoc-Chen,2,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0627,San Salvador,2,*,*,4,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0628,Ce-Ac,4,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0631,Bolmay,395,2,359,98,74,56,57,15
31,Yucatán,102,Valladolid,Valladolid,31102,0632,Bretaña,4,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0636,El Diezmo,6,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0638,Halal,2,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0640,Chi-Ac,6,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0644,Nah-Capat,5,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0646,Quex,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0652,San Pedro,10,*,*,3,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0653,San Ramón,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0655,Santa Eleuteria,77,0,66,31,22,21,17,2
31,Yucatán,102,Valladolid,Valladolid,31102,0667,Suytún,3,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0671,Yaax-Hal,262,3,233,64,55,35,27,0
31,Yucatán,102,Valladolid,Valladolid,31102,0676,X-Chiceh,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0679,San Francisco,9,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0687,Kuchechén,2,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0689,X-Poom,2,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0704,Juchín,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0707,Chac-Halal,6,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0710,La Choza,5,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0711,Curtiduría Chávez,2,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0720,San Ángel,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0728,La Piedra Angular,4,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0729,Sahcabá Dos,4,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0734,San Judas Tadeo,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0735,San Lorenzo,9,*,*,3,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0737,Cowboys Land,3,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0738,Dos Gallos,2,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0740,Kauán,2,*,*,12,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0745,Chanyokdzonot Dos,85,0,61,24,21,20,19,0
31,Yucatán,102,Valladolid,Valladolid,31102,0755,San Marcos,3,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0760,La Fátima,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0763,Sinail,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0767,Xcojil,7,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0773,Chansus,2,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0775,San José 2,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0783,Chanchén,8,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0785,Humberto Díaz Martínez,7,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0787,Xisbic,6,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0797,Chan Xkauil,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0811,Xojolchén,8,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0814,Ninguno,8,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0818,Chan Xbutum Dos,5,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0821,Yaax Hom Timas,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0823,Ka'anan,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0825,X-Juubil,2,*,*,6,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0827,Nenelá,4,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0838,Lodgecol,1,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0844,Santa Cecilia,3,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0848,Ninguno [Rancho Ganadero],10,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0858,Chan Yokdzonot Dos [Sistema De Riego],9,*,*,4,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0860,San Isidro,6,0,6,4,0,2,3,0
31,Yucatán,102,Valladolid,Valladolid,31102,0866,Santa Cruz,7,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0868,San Luis Potosí,14,*,*,3,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0871,Kankirixche,2,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0875,Sagrado Corazón,2,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0876,San José,4,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0883,San Francisco,2,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0884,El Potrillo [Rancho],2,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0889,San Manuel,4,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0893,El Paraíso,5,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0894,El Jordán,3,*,*,3,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0899,Las Cúpulas,6,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0900,Los Ficus,4,*,*,1,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0901,Yalcón,9,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,0902,San Juan,2,*,*,2,*,*,*,*
31,Yucatán,102,Valladolid,Valladolid,31102,9998,Localidades de una vivienda,281,18,203,120,5,34,52,15
31,Yucatán,102,Valladolid,Valladolid,31102,9999,Localidades de dos viviendas,217,5,180,81,9,19,31,9
31,Yucatán,103,Xocchel,Xocchel,31103,0001,Xocchel,3447,41,1562,1174,891,616,720,339
31,Yucatán,103,Xocchel,Xocchel,31103,0045,Clara Cetina,1,*,*,1,*,*,*,*
31,Yucatán,103,Xocchel,Xocchel,31103,0048,Ichkí,3,*,*,1,*,*,*,*
31,Yucatán,103,Xocchel,Xocchel,31103,9998,Localidades de una vivienda,4,*,*,2,*,*,*,*
31,Yucatán,104,Yaxcaba,Yaxcabá,31104,0001,Yaxcabá,3310,173,1671,1161,835,708,704,105
31,Yucatán,104,Yaxcaba,Yaxcabá,31104,0002,Canakom,476,4,329,147,115,96,30,0
31,Yucatán,104,Yaxcaba,Yaxcabá,31104,0010,Tinuncah,174,0,156,44,29,17,8,0
31,Yucatán,104,Yaxcaba,Yaxcabá,31104,0011,Cipché,59,0,53,22,15,5,7,0
